full_address,estimate_date,estimate_value,estimate_range,link
"2 Riverside Road, Orewa",1/01/1970,$1.34M,$1.26M - $1.41M,https://www.homes.co.nz/address/orewa/orewa/2-riverside-road/w5pq
"38 Centreway Road, Orewa",1/01/1970,$1.51M,$1.42M - $1.59M,https://www.homes.co.nz/address/orewa/orewa/38-centreway-road/bA5El
"39 Grand Drive, Orewa",27/03/2009,$1.66M,$1.56M - $1.75M,https://www.homes.co.nz/address/orewa/orewa/39-grand-drive/5oDNL
"10 Ruby Place, Orewa",1/01/1970,$1.1M,$1.04M - $1.16M,https://www.homes.co.nz/address/orewa/orewa/10-ruby-place/Ex2M
"21 Roberta Crescent, Orewa",2/06/2015,$1.26M,$1.19M - $1.33M,https://www.homes.co.nz/address/orewa/orewa/21-roberta-crescent/PzNG
"50 Lakeside Drive, Orewa",7/06/2021,$1.31M,$1.24M - $1.38M,https://www.homes.co.nz/address/orewa/orewa/50-lakeside-drive/NWk
"26 Grovenor Drive, Orewa",1/01/1970,$1.27M,$1.2M - $1.34M,https://www.homes.co.nz/address/orewa/orewa/26-grovenor-drive/Pky9D
"126 Florence Avenue, Orewa",1/01/1970,$1.11M,$1.05M - $1.18M,https://www.homes.co.nz/address/orewa/orewa/126-florence-avenue/xoBbO
"8 Rose Court, Orewa",9/06/2003,$1.16M,$1.09M - $1.22M,https://www.homes.co.nz/address/orewa/orewa/8-rose-court/yPnlE
"39 Roberta Crescent, Orewa",12/11/2020,$1.67M,$1.58M - $1.77M,https://www.homes.co.nz/address/orewa/orewa/39-roberta-crescent/rxGDD
"45 Lakeside Drive, Orewa",23/10/2006,$1.46M,$1.38M - $1.54M,https://www.homes.co.nz/address/orewa/orewa/45-lakeside-drive/XRrRn
"73 West Hoe Heights, Orewa",1/01/1970,$145K,$125K - $165K,https://www.homes.co.nz/address/orewa/orewa/73-west-hoe-heights/P4ynz
"28 Bayview Park Lane, Orewa",24/10/2011,$1.63M,$1.54M - $1.72M,https://www.homes.co.nz/address/orewa/orewa/28-bayview-park-lane/4Rqp8
"10 Doment Crescent, Orewa",1/01/1970,$1.28M,$1.21M - $1.35M,https://www.homes.co.nz/address/orewa/orewa/10-doment-crescent/O8VQj
"162 Centreway Road, Orewa",29/11/2006,$1.35M,$1.28M - $1.43M,https://www.homes.co.nz/address/orewa/orewa/162-centreway-road/wqkj2
"62 Landmark Terrace, Orewa",16/05/2017,$1.29M,$1.21M - $1.36M,https://www.homes.co.nz/address/orewa/orewa/62-landmark-terrace/21yxq
"110 Landmark Terrace, Orewa",11/06/2013,$1.27M,$1.2M - $1.34M,https://www.homes.co.nz/address/orewa/orewa/110-landmark-terrace/Rz8X1
"54 Grand Drive, Orewa",30/03/2015,$1.55M,$1.47M - $1.64M,https://www.homes.co.nz/address/orewa/orewa/54-grand-drive/jqOM
"9 Dan Tori Place, Orewa",10/11/2010,$1.29M,$1.22M - $1.36M,https://www.homes.co.nz/address/orewa/orewa/9-dan-tori-place/M8prZ
"71 Lakeside Drive, Orewa",29/03/2014,$1.11M,$1.05M - $1.17M,https://www.homes.co.nz/address/orewa/orewa/71-lakeside-drive/2GxWq
"11 West Hoe Road, Orewa",1/10/2007,$1.11M,$1.05M - $1.17M,https://www.homes.co.nz/address/orewa/orewa/11-west-hoe-road/7a0N8
"4 Dan Tori Place, Orewa",1/01/1970,$1.2M,$1.14M - $1.27M,https://www.homes.co.nz/address/orewa/orewa/4-dan-tori-place/gAYo9
"15 Judd Place, Orewa",1/01/1970,$1.24M,$1.17M - $1.3M,https://www.homes.co.nz/address/orewa/orewa/15-judd-place/pOPjY
"54 Roberta Crescent, Orewa",11/12/2014,$1.45M,$1.37M - $1.52M,https://www.homes.co.nz/address/orewa/orewa/54-roberta-crescent/qja01
"1 Noel Avenue, Orewa",1/01/1970,$1.43M,$1.35M - $1.51M,https://www.homes.co.nz/address/orewa/orewa/1-noel-avenue/XKkzn
"11 Ambassador Glade, Orewa",7/05/2021,$1.25M,$1.18M - $1.32M,https://www.homes.co.nz/address/orewa/orewa/11-ambassador-glade/PDYMn
"19 Chalmers Close, Orewa",5/04/2018,$1.59M,$1.5M - $1.68M,https://www.homes.co.nz/address/orewa/orewa/19-chalmers-close/Wl2Yx
"48 Lakeside Drive, Orewa",13/11/2019,$1.44M,$1.36M - $1.52M,https://www.homes.co.nz/address/orewa/orewa/48-lakeside-drive/pLX2V
"127 Grovenor Drive, Orewa",1/01/1970,$1.28M,$1.21M - $1.35M,https://www.homes.co.nz/address/orewa/orewa/127-grovenor-drive/nG9Y9
"10 Settlers Grove, Orewa",6/08/2018,$1.47M,$1.39M - $1.55M,https://www.homes.co.nz/address/orewa/orewa/10-settlers-grove/xVB5r
"5 Park Lane, Waitara",6/06/2008,$520K,$485K - $560K,https://www.homes.co.nz/address/waitara/waitara/5-park-lane/KxWpW
"18B Weiti Road, Orewa",10/02/2007,$1.04M,$980K - $1.1M,https://www.homes.co.nz/address/orewa/orewa/18b-weiti-road/WKDx
"10 Marine Parade, Orewa",1/01/1970,$6.57M,$6.21M - $6.93M,https://www.homes.co.nz/address/orewa/orewa/10-marine-parade/0ZABJ
"2 Forest Glen, Orewa",10/06/2019,$1.24M,$1.18M - $1.31M,https://www.homes.co.nz/address/orewa/orewa/2-forest-glen/MoJGe
"5 Manuka Street, Orewa",10/06/2016,$1.69M,$1.6M - $1.79M,https://www.homes.co.nz/address/orewa/orewa/5-manuka-street/pONgM
"127 Florence Avenue, Orewa",24/11/2014,$1.24M,$1.17M - $1.31M,https://www.homes.co.nz/address/orewa/orewa/127-florence-avenue/xokWr
"121 Tauranga Place, Orewa",21/02/2012,$1.29M,$1.22M - $1.36M,https://www.homes.co.nz/address/orewa/orewa/121-tauranga-place/MLjrZ
"18 Hatton Road, Orewa",30/07/2011,$1.36M,$1.29M - $1.44M,https://www.homes.co.nz/address/orewa/orewa/18-hatton-road/GRPzv
"92 Roberta Crescent, Orewa",1/01/1970,$1.32M,$1.25M - $1.4M,https://www.homes.co.nz/address/orewa/orewa/92-roberta-crescent/nGq1W
"172 Centreway Road, Orewa",1/01/1970,$1.08M,$1.02M - $1.14M,https://www.homes.co.nz/address/orewa/orewa/172-centreway-road/ax05Q
"25 Old North Road, Orewa",1/01/1970,$1.29M,$1.22M - $1.36M,https://www.homes.co.nz/address/orewa/orewa/25-old-north-road/poxQQ
"20 West Hoe Road, Orewa",31/10/2020,$1.84M,$1.74M - $1.94M,https://www.homes.co.nz/address/orewa/orewa/20-west-hoe-road/KzO5x
"9 Maire Road, Orewa",17/02/2010,$1.78M,$1.68M - $1.88M,https://www.homes.co.nz/address/orewa/orewa/9-maire-road/BDBwq
"23 Settlers Grove, Orewa",26/08/2006,$1.28M,$1.21M - $1.35M,https://www.homes.co.nz/address/orewa/orewa/23-settlers-grove/0ryqN
"39 Kath Hopper Drive, Orewa",1/01/1970,$1.24M,$1.17M - $1.3M,https://www.homes.co.nz/address/orewa/orewa/39-kath-hopper-drive/rw89g
"7 Bayview Park Lane, Orewa",16/10/2015,$1.89M,$1.78M - $1.99M,https://www.homes.co.nz/address/orewa/orewa/7-bayview-park-lane/Lnqq
"105 Maire Road, Orewa",18/06/2012,$1.41M,$1.33M - $1.49M,https://www.homes.co.nz/address/orewa/orewa/105-maire-road/DPyr
"65 Kath Hopper Drive, Orewa",15/11/2016,$1.2M,$1.13M - $1.26M,https://www.homes.co.nz/address/orewa/orewa/65-kath-hopper-drive/eKE4w
"49 Lakeside Drive, Orewa",18/02/2006,$1.47M,$1.39M - $1.55M,https://www.homes.co.nz/address/orewa/orewa/49-lakeside-drive/zkDO
"250 Hibiscus Coast Highway, Orewa",1/11/2013,$3.25M,$3.07M - $3.42M,https://www.homes.co.nz/address/orewa/orewa/250-hibiscus-coast-highway/9nX1e
"441 Hibiscus Coast Highway, Orewa",14/06/2019,$2.45M,$2.31M - $2.58M,https://www.homes.co.nz/address/orewa/orewa/441-hibiscus-coast-highway/YOrqp
"490B Hibiscus Coast Highway, Orewa",14/03/2014,$1.28M,$1.21M - $1.35M,https://www.homes.co.nz/address/orewa/orewa/490b-hibiscus-coast-highway/8jPe1
"15 Landmark Terrace, Orewa",11/06/2019,$1.96M,$1.85M - $2.06M,https://www.homes.co.nz/address/orewa/orewa/15-landmark-terrace/4RBDQ
"112 Maire Road, Orewa",31/10/2018,$1.11M,$1.05M - $1.17M,https://www.homes.co.nz/address/orewa/orewa/112-maire-road/l2eo
"18 Chalmers Close, Orewa",23/02/2010,$1.24M,$1.17M - $1.31M,https://www.homes.co.nz/address/orewa/orewa/18-chalmers-close/kY7l
"75 Florence Avenue, Orewa",24/04/2018,$1.18M,$1.12M - $1.25M,https://www.homes.co.nz/address/orewa/orewa/75-florence-avenue/Y1ZpM
"15 Kath Hopper Drive, Orewa",1/01/1970,$1.12M,$1.06M - $1.18M,https://www.homes.co.nz/address/orewa/orewa/15-kath-hopper-drive/DgjAv
"8 Hatton Road, Orewa",12/03/2017,$1.06M,$1M - $1.11M,https://www.homes.co.nz/address/orewa/orewa/8-hatton-road/4z11L
"17 Francis Skinner Place, Orewa",26/05/2021,$1.12M,$1.06M - $1.18M,https://www.homes.co.nz/address/orewa/orewa/17-francis-skinner-place/O05Vw
"24 Moenui Avenue, Orewa",7/12/2015,$1.35M,$1.28M - $1.42M,https://www.homes.co.nz/address/orewa/orewa/24-moenui-avenue/4gXL8
"55 West Hoe Heights, Orewa",22/05/2014,$1.53M,$1.44M - $1.61M,https://www.homes.co.nz/address/orewa/orewa/55-west-hoe-heights/LOEWq
"44 Parkside Drive, Orewa",25/11/2013,$1.05M,$990K - $1.11M,https://www.homes.co.nz/address/orewa/orewa/44-parkside-drive/VOxPq
"40 Savoy Road, Orewa",1/01/1970,$1.3M,$1.22M - $1.37M,https://www.homes.co.nz/address/orewa/orewa/40-savoy-road/0n8MJ
"1/21 West Hoe Road, Orewa",5/03/2020,$920K,$870K - $975K,https://www.homes.co.nz/address/orewa/orewa/1-21-west-hoe-road/9Jx0b
"2/1 Pine Road, Orewa",3/06/2018,$895K,$845K - $945K,https://www.homes.co.nz/address/orewa/orewa/2-1-pine-road/MzlBK
"47A Centreway Road, Orewa",27/06/2010,$1.01M,$955K - $1.06M,https://www.homes.co.nz/address/orewa/orewa/47a-centreway-road/pNVna
"11B Orewa Heights Crescent, Orewa",29/06/2020,$1.17M,$1.11M - $1.24M,https://www.homes.co.nz/address/orewa/orewa/11b-orewa-heights-crescent/NzvZk
"238A Centreway Road, Orewa",1/01/1970,$1.27M,$1.2M - $1.34M,https://www.homes.co.nz/address/orewa/orewa/238a-centreway-road/0w55Q
"3/28 Lakeside Drive, Orewa",14/02/2015,$1M,$945K - $1.05M,https://www.homes.co.nz/address/orewa/orewa/3-28-lakeside-drive/ZxKOn
"16 Millennial Way, Orewa",15/11/2020,$1.09M,$1.03M - $1.15M,https://www.homes.co.nz/address/orewa/orewa/16-millennial-way/5jxKV
"5/23 Lakeside Drive, Orewa",1/01/1970,$1.23M,$1.16M - $1.29M,https://www.homes.co.nz/address/orewa/orewa/5-23-lakeside-drive/Pqbak
"8 Millennial Way, Orewa",18/12/2003,$1M,$950K - $1.06M,https://www.homes.co.nz/address/orewa/orewa/8-millennial-way/8NWXG
"2/486 Hibiscus Coast Highway, Orewa",4/12/2015,$1.25M,$1.19M - $1.32M,https://www.homes.co.nz/address/orewa/orewa/2-486-hibiscus-coast-highway/rx7E7
"2/432 Hibiscus Coast Highway, Orewa",1/01/1970,$1.43M,$1.35M - $1.51M,https://www.homes.co.nz/address/orewa/orewa/2-432-hibiscus-coast-highway/J44Dv
"11 Landmark Terrace, Orewa",26/10/2012,$1.63M,$1.54M - $1.72M,https://www.homes.co.nz/address/orewa/orewa/11-landmark-terrace/4l1KL
"32 Tauranga Place, Orewa",11/09/2012,$1.41M,$1.33M - $1.49M,https://www.homes.co.nz/address/orewa/orewa/32-tauranga-place/VgDp7
"64 Kath Hopper Drive, Orewa",1/01/1970,$1.51M,$1.43M - $1.6M,https://www.homes.co.nz/address/orewa/orewa/64-kath-hopper-drive/eJNkK
"45 Doment Crescent, Orewa",6/05/2008,$980K,$925K - $1.04M,https://www.homes.co.nz/address/orewa/orewa/45-doment-crescent/logLO
"236 Centreway Road, Orewa",1/01/1970,$1.28M,$1.21M - $1.35M,https://www.homes.co.nz/address/orewa/orewa/236-centreway-road/Mzern
"10 Tui Lane, Orewa",30/08/2018,$705K,$665K - $740K,https://www.homes.co.nz/address/orewa/orewa/10-tui-lane/yPeOz
"175 Centreway Road, Orewa",14/12/2011,$1.01M,$955K - $1.06M,https://www.homes.co.nz/address/orewa/orewa/175-centreway-road/YlJ1w
"34 Savoy Road, Orewa",9/12/2020,$1.26M,$1.19M - $1.33M,https://www.homes.co.nz/address/orewa/orewa/34-savoy-road/V8NwD
"66 Kath Hopper Drive, Orewa",1/01/1970,$1.26M,$1.19M - $1.33M,https://www.homes.co.nz/address/orewa/orewa/66-kath-hopper-drive/kkY8p
"44 Maygrove Drive, Orewa",1/04/2005,$1.33M,$1.26M - $1.41M,https://www.homes.co.nz/address/orewa/orewa/44-maygrove-drive/LjvNK
"214A Centreway Road, Orewa",23/01/2004,$1.01M,$955K - $1.07M,https://www.homes.co.nz/address/orewa/orewa/214a-centreway-road/GEQr1
"8 Barton Place, Orewa",1/05/2016,$1.27M,$1.2M - $1.34M,https://www.homes.co.nz/address/orewa/orewa/8-barton-place/ZgDN
"85 Roberta Crescent, Orewa",28/12/2017,$1.74M,$1.64M - $1.83M,https://www.homes.co.nz/address/orewa/orewa/85-roberta-crescent/eV8KL
"31 Centreway Road, Orewa",2/11/2017,$1.31M,$1.24M - $1.38M,https://www.homes.co.nz/address/orewa/orewa/31-centreway-road/9v2LJ
"97 Waldorf Crescent, Orewa",20/10/2014,$1.57M,$1.48M - $1.65M,https://www.homes.co.nz/address/orewa/orewa/97-waldorf-crescent/aaplA
"459A Hibiscus Coast Highway, Orewa",6/07/2014,$1.41M,$1.33M - $1.49M,https://www.homes.co.nz/address/orewa/orewa/459a-hibiscus-coast-highway/YLrzV
"26 Parkside Drive, Orewa",4/02/2019,$1.36M,$1.28M - $1.43M,https://www.homes.co.nz/address/orewa/orewa/26-parkside-drive/pPgMa
"216/30 Ambassador Glade, Orewa",1/01/1970,$590K,$560K - $625K,https://www.homes.co.nz/address/orewa/orewa/216-30-ambassador-glade/Ogrj
"81B/30 Ambassador Glade, Orewa",1/01/1970,$920K,$870K - $970K,https://www.homes.co.nz/address/orewa/orewa/81b-30-ambassador-glade/rDO8Y
"2/32 Doment Crescent, Orewa",30/11/2004,$940K,$885K - $990K,https://www.homes.co.nz/address/orewa/orewa/2-32-doment-crescent/jaekD
"62 Roberta Crescent, Orewa",22/10/2012,$1.39M,$1.32M - $1.47M,https://www.homes.co.nz/address/orewa/orewa/62-roberta-crescent/4l81g
"65 Roberta Crescent, Orewa",3/12/2015,$1.52M,$1.44M - $1.61M,https://www.homes.co.nz/address/orewa/orewa/65-roberta-crescent/8ErrG
"16 Savoy Road, Orewa",1/01/1970,$1.79M,$1.7M - $1.89M,https://www.homes.co.nz/address/orewa/orewa/16-savoy-road/ADXBQ
"2/16 Hatton Road, Orewa",1/01/1970,$845K,$800K - $895K,https://www.homes.co.nz/address/orewa/orewa/2-16-hatton-road/8jnA1
"2/26 Hatton Road, Orewa",1/01/1970,$860K,$815K - $910K,https://www.homes.co.nz/address/orewa/orewa/2-26-hatton-road/YOPpG
"12 Fern Court, Orewa",1/05/2014,$1.22M,$1.15M - $1.29M,https://www.homes.co.nz/address/orewa/orewa/12-fern-court/EMB5M
"63 Parkside Drive, Orewa",13/04/2016,$1.24M,$1.18M - $1.31M,https://www.homes.co.nz/address/orewa/orewa/63-parkside-drive/9BxOA
"37 Panorama Heights, Orewa",27/09/2018,$1.85M,$1.75M - $1.96M,https://www.homes.co.nz/address/orewa/orewa/37-panorama-heights/k9kPv
"20 Eaves Bush Parade, Orewa",3/03/2011,$1.61M,$1.52M - $1.7M,https://www.homes.co.nz/address/orewa/orewa/20-eaves-bush-parade/yRBb
"14 The Ritz, Orewa",12/11/2018,$1.95M,$1.85M - $2.06M,https://www.homes.co.nz/address/orewa/orewa/14-the-ritz/Ya0op
"22 Tauranga Place, Orewa",16/09/2018,$1.29M,$1.22M - $1.36M,https://www.homes.co.nz/address/orewa/orewa/22-tauranga-place/1Zo0
"8 Kath Hopper Drive, Orewa",26/02/2020,$1.25M,$1.18M - $1.32M,https://www.homes.co.nz/address/orewa/orewa/8-kath-hopper-drive/BEG8Y
"59 Roberta Crescent, Orewa",13/02/2004,$1.42M,$1.34M - $1.5M,https://www.homes.co.nz/address/orewa/orewa/59-roberta-crescent/XYP4J
"28 Old North Road, Orewa",6/04/2019,$2.49M,$2.35M - $2.63M,https://www.homes.co.nz/address/orewa/orewa/28-old-north-road/ALey
"7 Francis Skinner Place, Orewa",11/01/2015,$1.13M,$1.07M - $1.19M,https://www.homes.co.nz/address/orewa/orewa/7-francis-skinner-place/kYExn
"6 Millennial Way, Orewa",3/04/2021,$1.03M,$995K - $1.07M,https://www.homes.co.nz/address/orewa/orewa/6-millennial-way/R5bNq
"91 Waldorf Crescent, Orewa",28/03/2012,$1.54M,$1.45M - $1.62M,https://www.homes.co.nz/address/orewa/orewa/91-waldorf-crescent/4ZAWQ
"21 Millennial Way, Orewa",5/03/2017,$935K,$885K - $990K,https://www.homes.co.nz/address/orewa/orewa/21-millennial-way/wVJQB
"8 Waldorf Crescent, Orewa",12/08/2018,$1.34M,$1.27M - $1.41M,https://www.homes.co.nz/address/orewa/orewa/8-waldorf-crescent/LKaN
"14 Fern Court, Orewa",28/06/2013,$1.22M,$1.16M - $1.29M,https://www.homes.co.nz/address/orewa/orewa/14-fern-court/Zx5g1
"177 Lakeside Drive, Orewa",30/08/2020,$1.25M,$1.18M - $1.32M,https://www.homes.co.nz/address/orewa/orewa/177-lakeside-drive/P8X0
"43 Lakeside Drive, Orewa",1/01/1970,$1.26M,$1.19M - $1.32M,https://www.homes.co.nz/address/orewa/orewa/43-lakeside-drive/N9K5
"70 Grovenor Drive, Orewa",12/08/2006,$1.65M,$1.56M - $1.74M,https://www.homes.co.nz/address/orewa/orewa/70-grovenor-drive/LO49K
"8 Edgewater Grove, Orewa",3/09/2015,$1.19M,$1.13M - $1.26M,https://www.homes.co.nz/address/orewa/orewa/8-edgewater-grove/Pa4EG
"67 West Hoe Heights, Orewa",1/01/1970,$140K,$120K - $160K,https://www.homes.co.nz/address/orewa/orewa/67-west-hoe-heights/LOl2N
"473 Hibiscus Coast Highway, Orewa",1/01/1970,$3.35M,$3.17M - $3.54M,https://www.homes.co.nz/address/orewa/orewa/473-hibiscus-coast-highway/pNX1a
"43 Parkside Drive, Orewa",13/06/2011,$1.34M,$1.27M - $1.42M,https://www.homes.co.nz/address/orewa/orewa/43-parkside-drive/eKo22
"31 Kensington Drive, Orewa",26/11/2020,$1.14M,$1.08M - $1.21M,https://www.homes.co.nz/address/orewa/orewa/31-kensington-drive/5geL
"4 Elizabeth Street, Orewa",1/01/1970,$885K,$835K - $935K,https://www.homes.co.nz/address/orewa/orewa/4-elizabeth-street/GKaJg
"90 Lakeside Drive, Orewa",13/12/2018,$1.27M,$1.2M - $1.34M,https://www.homes.co.nz/address/orewa/orewa/90-lakeside-drive/RXqGq
"58 Settlers Grove, Orewa",12/04/2012,$1.25M,$1.19M - $1.32M,https://www.homes.co.nz/address/orewa/orewa/58-settlers-grove/1lQB1
"8 Ambassador Glade, Orewa",16/09/2012,$1.35M,$1.27M - $1.42M,https://www.homes.co.nz/address/orewa/orewa/8-ambassador-glade/K0aD
"61 Lakeside Drive, Orewa",1/01/1970,$1.3M,$1.23M - $1.37M,https://www.homes.co.nz/address/orewa/orewa/61-lakeside-drive/Va899
"57 Waldorf Crescent, Orewa",29/06/2006,$1.34M,$1.27M - $1.42M,https://www.homes.co.nz/address/orewa/orewa/57-waldorf-crescent/bjlWy
"99 Lakeside Drive, Orewa",4/01/2012,$1.45M,$1.37M - $1.53M,https://www.homes.co.nz/address/orewa/orewa/99-lakeside-drive/DJoL
"21 Lakeside Drive, Orewa",7/06/2017,$1.34M,$1.26M - $1.41M,https://www.homes.co.nz/address/orewa/orewa/21-lakeside-drive/Xov1n
"14 Nukumea Common, Orewa",6/09/2019,$915K,$865K - $965K,https://www.homes.co.nz/address/orewa/orewa/14-nukumea-common/5Ejla
"12 Astor Place, Orewa",10/06/2019,$1.46M,$1.38M - $1.54M,https://www.homes.co.nz/address/orewa/orewa/12-astor-place/xL2yz
"24 West Hoe Road, Orewa",24/05/2015,$990K,$935K - $1.04M,https://www.homes.co.nz/address/orewa/orewa/24-west-hoe-road/4Z9Vl
"7 Montcalm Close, Orewa",18/06/2020,$1.45M,$1.37M - $1.53M,https://www.homes.co.nz/address/orewa/orewa/7-montcalm-close/Eg4jO
"120 Kowhai Road, Orewa",1/01/1970,$TBC,$ - $,https://www.homes.co.nz/address/orewa/orewa/120-kowhai-road/kBE7A
"46 Doment Crescent, Orewa",28/02/2009,$1.16M,$1.1M - $1.23M,https://www.homes.co.nz/address/orewa/orewa/46-doment-crescent/0vEB
"459 Hibiscus Coast Highway, Orewa",3/07/2014,$2.27M,$2.15M - $2.4M,https://www.homes.co.nz/address/orewa/orewa/459-hibiscus-coast-highway/O0g1N
"54 Parkside Drive, Orewa",28/08/2019,$1.05M,$995K - $1.11M,https://www.homes.co.nz/address/orewa/orewa/54-parkside-drive/q8jo4
"99 Maire Road, Orewa",9/03/2018,$1.44M,$1.36M - $1.52M,https://www.homes.co.nz/address/orewa/orewa/99-maire-road/Ylg0p
"5 Riverside Road, Orewa",1/01/1970,$1.36M,$1.29M - $1.43M,https://www.homes.co.nz/address/orewa/orewa/5-riverside-road/D0ON
"36 Maygrove Drive, Orewa",21/04/2009,$1.33M,$1.26M - $1.41M,https://www.homes.co.nz/address/orewa/orewa/36-maygrove-drive/gV9yD
"32 Riverside Road, Orewa",21/03/2009,$1.21M,$1.14M - $1.28M,https://www.homes.co.nz/address/orewa/orewa/32-riverside-road/pNEEQ
"30 Centreway Road, Orewa",22/12/2003,$1.26M,$1.19M - $1.33M,https://www.homes.co.nz/address/orewa/orewa/30-centreway-road/0zz7j
"189 Centreway Road, Orewa",1/07/2011,$1.05M,$995K - $1.11M,https://www.homes.co.nz/address/orewa/orewa/189-centreway-road/Ep87
"57 Roberta Crescent, Orewa",27/07/2010,$1.37M,$1.3M - $1.45M,https://www.homes.co.nz/address/orewa/orewa/57-roberta-crescent/xAJyA
"8 Ruby Place, Orewa",29/09/2009,$1.06M,$1.01M - $1.12M,https://www.homes.co.nz/address/orewa/orewa/8-ruby-place/jwKPo
"14 Chesterfield Way, Orewa",17/05/2010,$1.18M,$1.11M - $1.24M,https://www.homes.co.nz/address/orewa/orewa/14-chesterfield-way/jarKj
"98 Eaves Bush Parade, Orewa",1/01/1970,$1.52M,$1.43M - $1.6M,https://www.homes.co.nz/address/orewa/orewa/98-eaves-bush-parade/qqjg1
"26 Roberta Crescent, Orewa",24/10/2010,$1.32M,$1.24M - $1.39M,https://www.homes.co.nz/address/orewa/orewa/26-roberta-crescent/DlQEn
"9A Mcgowan Place, Orewa",4/07/2005,$1.12M,$1.06M - $1.18M,https://www.homes.co.nz/address/orewa/orewa/9a-mcgowan-place/jrPOA
"49 Millennial Way, Orewa",29/07/2015,$1.03M,$970K - $1.08M,https://www.homes.co.nz/address/orewa/orewa/49-millennial-way/YO09p
"41 Old North Road, Orewa",1/01/1970,$1.93M,$1.83M - $2.04M,https://www.homes.co.nz/address/orewa/orewa/41-old-north-road/4ZwAa
"39 Alice Avenue, Orewa",30/05/2014,$1.19M,$1.13M - $1.26M,https://www.homes.co.nz/address/orewa/orewa/39-alice-avenue/zxw72
"246A Centreway Road, Orewa",21/09/2020,$1.07M,$1.01M - $1.13M,https://www.homes.co.nz/address/orewa/orewa/246a-centreway-road/bRgR
"14 Rakau Views, Orewa",1/01/1970,$1.47M,$1.39M - $1.55M,https://www.homes.co.nz/address/orewa/orewa/14-rakau-views/rw9jG
"9A Melanie Place, Orewa",7/12/2011,$1.05M,$990K - $1.11M,https://www.homes.co.nz/address/orewa/orewa/9a-melanie-place/yPjXM
"19 Waldorf Crescent, Orewa",1/08/2012,$1.4M,$1.32M - $1.48M,https://www.homes.co.nz/address/orewa/orewa/19-waldorf-crescent/pO4O2
"27 Lillian Place, Orewa",15/06/2020,$1.22M,$1.15M - $1.29M,https://www.homes.co.nz/address/orewa/orewa/27-lillian-place/WJlP7
"2A Milton Road, Orewa",30/03/2012,$1.18M,$1.11M - $1.24M,https://www.homes.co.nz/address/orewa/orewa/2a-milton-road/BBqoq
"7 Orewa Heights Crescent, Orewa",26/09/2010,$1.46M,$1.38M - $1.54M,https://www.homes.co.nz/address/orewa/orewa/7-orewa-heights-crescent/7rQKO
"30 Riverside Road, Orewa",23/12/2003,$1.21M,$1.14M - $1.28M,https://www.homes.co.nz/address/orewa/orewa/30-riverside-road/04DO
"197 Lakeside Drive, Orewa",12/10/2015,$1.21M,$1.14M - $1.27M,https://www.homes.co.nz/address/orewa/orewa/197-lakeside-drive/XGX2
"39 Maygrove Drive, Orewa",1/01/1970,$1.19M,$1.13M - $1.26M,https://www.homes.co.nz/address/orewa/orewa/39-maygrove-drive/9xeJ
"53 Maygrove Drive, Orewa",7/04/2019,$1.61M,$1.52M - $1.7M,https://www.homes.co.nz/address/orewa/orewa/53-maygrove-drive/Vl2Rb
"9 Fern Court, Orewa",15/10/2019,$1.65M,$1.56M - $1.74M,https://www.homes.co.nz/address/orewa/orewa/9-fern-court/ODqbe
"5 Kensington Drive, Orewa",23/07/2009,$1.13M,$1.07M - $1.19M,https://www.homes.co.nz/address/orewa/orewa/5-kensington-drive/XKa8J
"24A Pine Road, Orewa",7/04/2014,$1.16M,$1.1M - $1.23M,https://www.homes.co.nz/address/orewa/orewa/24a-pine-road/MeNyB
"23 Forest Glen, Orewa",27/11/2019,$1.6M,$1.51M - $1.69M,https://www.homes.co.nz/address/orewa/orewa/23-forest-glen/bqgOa
"1 Bayview Park Lane, Orewa",22/11/2019,$1.77M,$1.68M - $1.87M,https://www.homes.co.nz/address/orewa/orewa/1-bayview-park-lane/51P14
"95 Grovenor Drive, Orewa",2/10/2005,$1.33M,$1.26M - $1.4M,https://www.homes.co.nz/address/orewa/orewa/95-grovenor-drive/PqDew
"9 The Ritz, Orewa",9/05/2006,$1.44M,$1.36M - $1.52M,https://www.homes.co.nz/address/orewa/orewa/9-the-ritz/zxz2p
"6 Chesterfield Way, Orewa",15/01/2018,$1.24M,$1.17M - $1.31M,https://www.homes.co.nz/address/orewa/orewa/6-chesterfield-way/DER1w
"35 Hatton Road, Orewa",1/01/1970,$1.13M,$1.07M - $1.2M,https://www.homes.co.nz/address/orewa/orewa/35-hatton-road/zol2
"17 Chalmers Close, Orewa",1/01/1970,$1.39M,$1.32M - $1.47M,https://www.homes.co.nz/address/orewa/orewa/17-chalmers-close/YyV7
"21 Dan Tori Place, Orewa",12/11/2014,$1.25M,$1.18M - $1.32M,https://www.homes.co.nz/address/orewa/orewa/21-dan-tori-place/aBze
"46 Millennial Way, Orewa",28/02/2013,$1.04M,$985K - $1.1M,https://www.homes.co.nz/address/orewa/orewa/46-millennial-way/8ZoGn
"52 Lakeside Drive, Orewa",2/06/2004,$1.28M,$1.21M - $1.35M,https://www.homes.co.nz/address/orewa/orewa/52-lakeside-drive/gla9
"15 Ambassador Glade, Orewa",26/07/2015,$1.3M,$1.23M - $1.38M,https://www.homes.co.nz/address/orewa/orewa/15-ambassador-glade/kkBaw
